,preproc_label,model_label,método,parámetros,columnas_out,auc_train,auc_val,threshold,f1_train,f1_val
113,preprocess_v1_smote20,xgboost_baseline,fit,"{'C': 0.1, 'penalty': 'l1', 'random_state': 2020, 'solver': 'liblinear'}",,0.6702825456957865,0.6823037892188809,1.0,0.48565407683579176,0.45465686274509803
114,preprocess_v1_smote50,xgboost_baseline,fit,"{'C': 0.1, 'penalty': 'l1', 'random_state': 2020, 'solver': 'liblinear'}",,0.806678799361787,0.7961490481896942,1.0,0.8136183917991612,0.38767193071828837
115,preprocess_v1_smoteTomek20,xgboost_baseline,fit,"{'C': 0.1, 'penalty': 'l1', 'random_state': 2020, 'solver': 'liblinear'}",,0.6866904796930824,0.6833272618253473,1.0,0.5166921623324036,0.4647355163727959
116,preprocess_v1_smoteTomek50,xgboost_baseline,fit,"{'C': 0.1, 'penalty': 'l1', 'random_state': 2020, 'solver': 'liblinear'}",,0.8089354328335719,0.7948290824236037,1.0,0.8155502218343152,0.38635785187070504
117,preprocess_v1,xgboost_baseline,fit,"{'C': 0.1, 'penalty': 'l1', 'random_state': 2020, 'solver': 'liblinear'}",,0.6244578517056366,0.6355360237587433,1,0.38790108318005306,0.41720779220779225
118,preprocess_v1_under50,xgboost_baseline,fit,"{'C': 0.1, 'penalty': 'l1', 'random_state': 2020, 'solver': 'liblinear'}",,0.7917782538832352,0.7992664436793252,1,0.7990696472412456,0.3829682500615309
119,preprocess_v2_over50,xgboost_baseline,fit,"{'C': 0.1, 'penalty': 'l1', 'random_state': 2020, 'solver': 'liblinear'}",,0.7911971479856401,0.7956188411206652,1,0.7975000302220718,0.38036507153428717
120,preprocess_v2_smote20,xgboost_baseline,fit,"{'C': 0.1, 'penalty': 'l1', 'random_state': 2020, 'solver': 'liblinear'}",,0.6703573456053292,0.6820177592676266,1.0,0.4856680161943319,0.45510455104551045
121,preprocess_v2_smote50,xgboost_baseline,fit,"{'C': 0.1, 'penalty': 'l1', 'random_state': 2020, 'solver': 'liblinear'}",,0.8068657758276826,0.7962986293624105,1.0,0.8138411630421724,0.38796839153708895
122,preprocess_v2_smoteTomek20,xgboost_baseline,fit,"{'C': 0.1, 'penalty': 'l1', 'random_state': 2020, 'solver': 'liblinear'}",,0.6865312974487285,0.6820204284534354,1.0,0.5166064981949459,0.4635845471817607
123,preprocess_v2_smoteTomek50,xgboost_baseline,fit,"{'C': 0.1, 'penalty': 'l1', 'random_state': 2020, 'solver': 'liblinear'}",,0.8094251487983124,0.7953276863326584,1.0,0.8161010069187801,0.38734371013013524
